Line,Tape,File,Date,Time,Depth_at_Airgun(m),Depth_at_Reciever(m),X_Airgun,Y_Airgun,Z_Airgun,X_R1,Y_R1,Z_R1,SEL_1,SEL_2,SEL_3,SEL_4,SEL_5,SEL_6,SEL_7,SEL_8,SEL_9,SEL_10,SEL_11,SEL_12,SEL_13,SEL_full
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4451.5,-68.4,9,155.8527,169.1298,179.3815,182.0907,181.2286,177.7282,171.6027,166.614,166.4842,161.5373,152.6296,151.1888,141.9624,184.979
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4464,-68.8,9,155.756,169.1272,179.2992,181.9539,181.0719,177.5669,171.9425,167.4434,165.6341,160.6126,154.2268,150.7015,142.6626,184.8542
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4476.5,-69.1,9,155.5032,168.9607,179.1521,181.7648,180.8309,177.3411,171.8704,167.4735,164.8646,159.4725,152.9644,148.9013,142.7619,184.6463
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4488.9,-69.5,9,155.2927,168.9121,179.0252,181.5888,180.6389,177.2487,171.8523,167.8475,165.5969,160.206,153.2525,146.8919,143.0884,184.5111
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4501.4,-69.8,9,155.4776,169.2705,179.2719,181.786,180.6837,177.2701,171.833,168.0646,166.0793,160.8576,153.6735,150.0471,145.3315,184.654
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4513.9,-70.2,9,155.4837,169.5001,179.432,181.9691,180.8059,177.0828,171.2148,167.4534,166.2357,160.8016,153.8158,150.6102,144.5449,184.7485
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4526.4,-70.6,9,155.1112,169.2545,179.1598,181.7535,180.6637,176.9492,170.7983,166.6438,166.1848,161.2383,152.3943,148.8648,142.9248,184.5633
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4538.9,-70.9,9,154.6493,168.8856,178.7097,181.3629,180.257,176.4644,170.1582,166.0352,165.652,160.6597,152.2402,149.5437,143.4351,184.1546
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4551.4,-71.3,9,154.66,169.0224,178.7743,181.453,180.331,176.3323,169.5654,165.6572,165.4418,160.5791,153.1803,148.9662,143.6632,184.2026
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4563.9,-71.6,9,154.5058,168.9646,178.8379,181.5297,180.3216,176.2879,169.3556,165.7201,166.3363,161.3428,152.3022,151.2024,144.7084,184.2441
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4576.4,-72,9,154.1218,168.7324,178.6725,181.4131,180.0583,175.6623,168.1792,164.3907,164.6469,159.1565,151.9352,150.7773,144.1784,183.9735
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4588.9,-72.4,9,153.7562,168.6397,178.7314,181.6607,180.518,176.4005,169.4464,165.4286,167.2021,162.3003,154.0623,152.3463,142.4198,184.3715
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4601.4,-72.7,9,154.2694,169.0829,178.8661,181.7699,180.4429,176.3679,169.415,164.8649,165.8624,160.9695,152.7965,150.325,142.9869,184.3921
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4613.9,-73.1,9,154.1965,169.1507,178.961,181.9249,180.6018,176.6445,169.7105,165.0259,166.7267,161.6383,151.5926,148.2756,143.4037,184.5677
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4626.3,-73.4,9,153.965,168.9826,178.6742,181.6427,180.3088,176.591,169.7284,165.0019,166.2924,161.2753,151.7943,148.9343,142.7802,184.3273
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4638.8,-73.8,9,154.0865,169.2701,178.7582,181.7234,180.3959,176.9421,170.4356,166.1766,166.5537,161.5991,152.872,148.8925,142.492,184.4809
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4651.3,-74.2,9,153.9085,169.2806,178.5851,181.5222,179.9135,176.6294,169.9575,165.5003,165.9776,160.6868,152.518,149.599,145.6452,184.1875
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4663.8,-74.5,9,153.7378,169.2768,178.5701,181.5468,179.6218,176.3568,169.5367,164.6717,166.0918,160.5971,151.3766,148.8736,142.6818,184.0792
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4676.3,-74.9,9,153.7258,169.5283,178.7516,181.7813,179.8982,176.7322,169.8825,164.3511,165.8914,160.4186,151.2796,149.8724,144.4181,184.3421
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4688.8,-75.2,9,153.6151,169.5216,178.6196,181.6767,179.7332,176.72,169.9536,164.3418,165.6311,160.2486,150.2217,148.8031,143.1062,184.2442
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4701.3,-75.6,9,153.2276,169.3549,178.4504,181.5759,179.5497,176.5122,169.9628,164.3814,165.4529,160.2953,151.4246,148.4184,143.6007,184.1136
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4713.8,-76,9,153.1017,169.3699,178.4246,181.6143,179.5883,176.4649,170.0126,163.8302,164.3677,158.3329,151.3139,152.8875,147.2095,184.1368
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4726.3,-76.3,9,152.8261,169.1213,178.1177,181.3722,179.3902,176.3428,170.4777,164.8822,165.159,159.6741,152.7933,151.0696,145.7746,183.9674
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4738.8,-76.7,9,153.0533,169.3557,178.1429,181.4425,179.4037,176.2465,170.2618,164.7669,164.704,157.9724,150.688,148.1041,142.792,183.9948
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4751.3,-77,9,153.3567,169.6949,178.363,181.7183,179.6129,176.418,170.5004,165.2908,165.4213,158.3796,151.418,147.3207,140.5943,184.2484
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4763.8,-77.4,9,153.1574,169.6234,178.2666,181.7435,179.6457,176.2889,169.9247,164.6431,165.3843,158.3679,151.1885,148.0436,143.6653,184.2246
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4776.2,-77.8,9,153.2704,169.7611,178.3401,181.8968,179.8459,176.5277,170.1958,164.5905,166.1056,159.15,152.1775,150.8428,144.0947,184.4112
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4788.7,-78.1,9,153.3349,169.8461,178.3629,182.01,180.0304,176.8352,170.5374,164.99,165.6934,159.176,153.6918,150.0638,142.8045,184.5694
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4801.2,-78.5,9,153.3169,169.9137,178.2528,181.9267,179.8248,176.6522,170.2919,164.7881,165.6575,158.737,150.494,148.392,142.3568,184.4445
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4813.7,-78.8,9,153.3149,169.952,178.1463,181.872,179.5982,176.1399,169.1218,163.7874,164.4509,157.4136,149.2755,147.7347,141.8135,184.2548
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4826.2,-79.2,9,153.7058,170.3776,178.4738,182.333,180.3247,177.1154,170.0195,164.9024,166.9231,159.9368,151.5681,150.3105,140.0239,184.8648
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4838.7,-79.6,9,153.412,170.1063,178.1118,181.9943,180.1086,177.1521,170.1971,164.393,166.173,159.9989,151.6845,150.8288,143.0177,184.609
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4851.2,-79.9,9,153.06,169.8116,177.7665,181.7459,179.778,176.8319,169.8442,163.9362,164.9501,158.4431,150.9885,152.1015,144.1458,184.3138
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4863.7,-80.3,9,153.5247,169.6844,177.5119,181.6146,179.7434,176.9337,170.1654,164.6252,165.5235,159.5581,157.9139,150.7836,146.1922,184.2637
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4876.2,-80.6,9,150.2812,167.8205,176.2151,180.6105,179.3216,176.9876,170.6482,164.7889,165.4109,160.1334,154.2445,151.086,147.6667,183.5859
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4888.7,-81,9,153.0696,170.0669,177.5535,181.7415,180.0214,177.6477,171.4177,165.3077,164.0464,158.3072,152.0918,150.292,149.1264,184.5331
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4901.2,-81.4,9,153.1183,170.2459,177.5369,181.8031,180.0835,177.8581,171.6266,165.7085,163.8746,158.1753,150.1345,146.4325,143.4899,184.6168
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4913.6,-81.7,9,152.8306,170.0133,177.1513,181.5239,179.9321,177.9455,171.8845,165.6742,163.4718,158.1537,151.2003,148.1175,147.5155,184.4387
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4926.1,-82.1,9,152.4816,169.8392,176.7235,181.1551,179.6355,177.8066,171.6828,165.7625,163.734,157.6966,150.7983,147.056,145.9716,184.143
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4938.6,-82.4,9,152.7752,170.2607,176.7878,181.2,179.5041,177.6137,171.1622,164.5588,163.5863,157.0801,149.9949,147.1796,144.4106,184.0861
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4951.1,-82.8,9,152.6084,170.2772,176.6237,181.0853,179.2368,177.4189,170.9852,163.9068,163.4416,157.4609,150.5901,148.7433,146.2213,183.9227
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4963.6,-83.1,9,139.8498,158.5833,166.7244,172.2534,172.1518,171.5443,166.0048,160.5772,161.4682,156.2819,149.8575,146.7721,146.3726,176.3684
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4976.1,-83.5,9,152.6008,170.6832,176.7919,181.5425,179.6508,178.0168,171.1264,163.7717,164.4948,159.8398,151.0934,149.4774,144.5006,184.3806
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-4988.5,-83.8,9,152.7647,170.9509,176.8806,181.7126,179.7966,178.3147,171.2773,163.8691,164.8237,160.0297,150.0802,148.4889,141.2403,184.5679
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5001,-84.2,9,160.311,172.2234,178.7733,182.3705,181.2227,180.0321,175.0905,171.0671,169.3439,166.7773,163.8959,161.6368,155.7027,186.0084
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5013.5,-84.5,9,152.0948,170.7863,176.4139,181.4565,179.5148,178.1663,171.0696,163.3209,163.8537,159.9342,151.0953,152.2692,146.3564,184.3085
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5026,-84.9,9,152.1112,170.873,176.4575,181.6027,179.9723,178.8497,172.1211,164.9567,164.8346,161.8139,154.4395,150.9288,142.4517,184.6494
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5038.5,-85.2,9,152.3515,171.0895,176.417,181.4728,179.6181,178.3188,171.5364,164.8637,163.1227,158.9918,149.8849,147.0662,142.63,184.3629
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5051,-85.6,9,152.4731,171.2565,176.3881,181.4249,179.5962,178.0987,170.9929,163.9568,163.2689,158.5645,151.7993,150.0044,141.0651,184.2626
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5063.4,-86,9,152.3268,171.2719,176.2879,181.3678,179.6777,178.0841,171.0046,164.3186,164.0459,160.0103,150.0456,145.8504,139.6966,184.2451
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5075.9,-86.3,9,152.7388,171.6517,176.6072,181.7664,180.2566,178.5942,171.3309,163.8439,164.4738,160.3687,149.7535,147.687,139.5675,184.6844
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5088.4,-86.6,9,152.6762,171.5215,176.4478,181.7,180.4333,178.9137,172.0479,164.7295,165.4785,162.1827,153.3315,150.3699,141.7523,184.7686
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5100.9,-87,9,152.4542,171.3031,176.1986,181.4247,180.2834,178.7286,171.7479,164.6149,165.1259,161.8581,155.3566,151.3962,145.522,184.5341
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5113.4,-87.3,9,152.7942,171.5742,176.4123,181.652,180.4174,178.7732,171.5743,164.3589,164.77,160.283,151.342,148.6887,142.2061,184.6728
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5125.9,-87.7,9,152.7033,171.4265,176.3226,181.6695,180.4839,178.6988,171.1491,163.7819,163.6342,159.3108,152.187,150.4917,145.4276,184.6401
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5138.4,-88,9,152.7942,171.3675,176.2805,181.7044,180.7338,179.0597,171.8108,164.5558,163.4565,159.1237,152.4932,148.3394,144.2836,184.7909
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5150.9,-88.4,9,152.8092,171.3733,176.3515,181.8418,180.7536,179.0483,171.9412,165.6685,162.8601,158.5068,150.8094,146.8583,140.4267,184.8697
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5163.4,-88.7,9,152.588,171.1141,176.1431,181.7399,180.6984,178.9872,171.7688,165.9087,163.1353,159.1081,153.6692,147.9788,139.8394,184.7807
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5175.9,-89.1,9,152.6683,170.9904,176.0269,181.5879,180.426,178.7177,171.3854,165.4221,163.1086,157.9128,150.1724,146.9349,141.9159,184.5712
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5188.4,-89.4,9,152.794,170.9844,176.0043,181.6726,180.3273,178.6136,171.2408,165.6039,163.9781,158.5366,151.56,147.8024,143.1279,184.5829
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5200.8,-89.8,9,152.8709,170.8489,175.7434,181.6551,180.2038,178.4387,170.831,164.5503,164.1333,158.8816,150.5207,147.5678,141.109,184.4841
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5213.3,-90.1,9,153.0546,170.9966,175.8435,181.9119,180.246,178.4726,170.6379,163.9368,163.3998,158.3374,149.8994,147.1542,142.2835,184.6265
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5225.8,-90.4,9,153.1428,171.0889,175.9323,182.2286,180.402,178.6268,170.6663,163.5704,164.1684,159.0225,149.4143,147.2391,141.0653,184.8611
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5238.3,-90.8,9,153.504,171.3623,176.2279,182.8044,181.0038,179.4155,171.7321,164.651,165.081,160.5613,150.9991,147.3613,140.3955,185.4726
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5250.8,-91.1,9,153.3387,170.9917,175.898,182.6131,180.6238,179.1082,171.6799,164.7956,163.185,159.0646,151.1144,146.3624,141.262,185.2016
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5263.3,-91.4,9,153.0672,170.5582,175.5347,182.347,180.3479,178.8106,171.2797,164.5774,161.9815,157.8216,149.98,146.6886,143.4308,184.9052
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5275.8,-91.8,9,152.9354,170.4609,175.5192,182.4561,180.4815,179.1389,172.035,165.4058,162.4165,158.8949,153.4453,147.6317,141.3428,185.0583
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5288.3,-92.1,9,150.7934,168.6965,173.9898,181.1999,179.3024,177.9724,170.8562,163.9106,161.3976,157.4164,151.4192,147.7003,143.4745,183.7988
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5300.8,-92.4,9,153.2026,170.3368,175.467,182.6022,180.6486,179.4116,172.5661,165.6205,162.3906,159.2999,153.5438,149.8634,139.0382,185.1949
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5313.3,-92.7,9,153.0524,169.9007,175.1227,182.2574,180.294,179.1371,172.5534,166.9266,161.2691,157.2466,151.5294,146.1852,140.0069,184.855
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5325.7,-93,9,153.1077,169.6583,174.9613,182.0193,180.1171,178.9276,172.3236,167.0673,162.1626,156.4193,152.1336,147.4422,139.8665,184.628
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5338.2,-93.3,9,153.247,169.8044,175.1298,181.9754,180.0574,178.7351,171.5171,165.4706,162.365,156.35,150.1617,145.9705,137.8074,184.5155
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5350.7,-93.7,9,153.5219,170.043,175.4232,182.193,180.2713,178.919,171.6065,165.0456,162.4957,157.4057,150.4871,146.1502,139.4892,184.7066
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5363.2,-94,9,153.5102,170.0602,175.4973,182.2881,180.32,178.9089,171.436,164.9975,161.5736,156.7397,150.9938,146.8234,139.5447,184.7376
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5375.7,-94.3,9,153.696,170.1942,175.6849,182.5331,180.5787,179.1405,171.5315,165.3079,161.5667,157.0602,152.3231,148.9581,143.6161,184.9516
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5388.2,-94.6,9,153.7799,170.1714,175.6777,182.576,180.6971,179.2489,171.4322,164.9263,160.6202,156.2476,149.2537,145.7969,139.1367,184.9801
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5400.6,-94.9,9,153.5098,169.9382,175.4368,182.3909,180.6776,179.2878,171.7161,166.2198,161.0121,157.5833,153.3723,146.9324,139.2168,184.8721
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5413.1,-95.2,9,153.7473,170.0749,175.5326,182.4083,180.6271,179.1878,171.6388,166.0011,160.5088,156.0264,150.0907,146.0802,139.6041,184.84
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5425.6,-95.5,9,153.4452,169.7764,175.2349,182.1893,180.4208,178.9188,171.1599,165.4677,160.5117,156.1743,152.0984,147.4796,139.2068,184.588
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5438.1,-95.8,9,153.3439,169.7279,175.1315,182.1095,180.5792,179.1719,171.5725,165.6058,160.4064,156.4517,151.0921,149.1705,143.1379,184.61
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5450.6,-96.1,9,156.448,172.0294,176.0761,182.1942,180.7193,179.2754,172.1095,168.9467,160.8531,158.6117,165.1754,148.6614,148.1877,184.9403
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5463.1,-96.4,9,153.6424,169.9274,175.1707,181.9667,180.6834,179.3014,172.2451,166.689,161.8596,158.2331,154.1426,147.8932,145.3165,184.5817
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5475.6,-96.6,9,153.3893,169.5354,174.8606,181.508,180.2377,178.7306,171.4261,165.2803,160.3016,155.0166,150.1025,146.7043,140.4003,184.0626
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5488.1,-96.9,9,153.845,170.0416,175.2504,181.9935,180.9164,179.4331,172.3057,165.8374,160.7443,154.984,150.5804,148.9865,141.9206,184.618
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5500.6,-97.2,9,153.7312,169.9412,175.0749,181.6161,180.595,179.0845,171.9887,164.8089,160.3131,155.5345,154.4247,151.6178,144.8461,184.2612
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5513.1,-97.5,9,153.3788,169.6477,174.8165,181.3384,180.48,178.9832,172.0151,165.2962,161.3001,156.2148,150.1374,147.0453,141.1818,184.0516
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5525.5,-97.8,9,153.9191,170.139,175.3282,181.8506,181.1737,179.6893,172.8196,165.4856,161.9142,157.3453,150.8595,146.5766,142.2447,184.6267
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5538,-98.1,9,144.735,162.6911,168.7186,176.2703,176.8583,176.1334,170.1422,164.3518,161.1157,156.9345,154.3448,146.9312,140.0629,179.9589
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5550.5,-98.4,9,154.6272,170.5262,175.6071,181.607,181.1362,179.6694,172.8615,166.3514,162.8639,157.1568,152.6616,149.398,142.9418,184.5107
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5563,-98.7,9,153.8918,170.1095,175.0867,180.8537,180.3017,178.6562,171.436,164.1521,161.0121,156.0396,154.7091,150.9804,142.7283,183.6478
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5575.5,-99,9,154.2862,170.6409,175.6384,181.375,180.9241,179.2315,171.7343,163.7562,161.5598,155.2771,149.864,147.6474,142.9933,184.168
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5587.9,-99.3,9,153.7343,169.984,175.0064,180.7892,180.5576,178.9306,171.2236,163.6203,162.7955,157.6623,151.291,147.1811,141.7756,183.6904
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5600.4,-99.6,9,150.7387,166.9217,171.9933,177.7645,177.7934,176.3795,169.0351,161.2449,160.9569,157.7523,151.5977,145.9759,138.1894,180.868
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5612.9,-99.9,9,151.8933,168.1652,173.3587,178.9797,179.1787,177.9103,170.446,162.7428,162.6155,160.7428,157.1796,149.7626,142.0811,182.2168
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5625.4,-100.2,9,154.3578,170.5501,175.7569,181.0923,181.102,179.6666,171.5984,163.0999,162.3393,156.2001,148.1209,143.7742,137.8565,184.1402
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5637.9,-100.5,9,154.9614,171.179,176.5504,181.8977,181.9357,180.5427,172.3964,163.9785,162.9459,157.608,151.4573,151.4645,149.3835,184.9658
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5650.4,-100.8,9,153.6335,169.6007,175.0392,180.3208,180.3334,178.9718,170.8255,162.9903,161.7212,157.7356,153.284,153.2509,147.3294,183.4038
